沪RHZY02	07/09/2018	13:44:00	31.13534	121.42987
沪RHZY02	07/09/2018	14:04:00	31.13573	121.43785
沪RHZY02	07/09/2018	14:17:00	31.13067	121.44674
沪RHZY02	07/09/2018	14:46:00	31.12145	121.44695
沪RHZY02	07/09/2018	14:46:00	31.12145	121.44695
沪RHZY02	07/09/2018	14:59:00	31.12304	121.43505
沪RHZY02	07/09/2018	15:14:00	31.11895	121.43890
沪RHZY02	08/09/2018	08:45:00	31.13608	121.44732
沪RHZY02	08/09/2018	08:45:00	31.13486	121.41499
沪RHZY02	08/09/2018	08:46:00	31.13539	121.41536
沪RHZY02	08/09/2018	09:49:00	31.14499	121.43064
沪RHZY02	08/09/2018	09:50:00	31.14976	121.42161
沪RHZY02	08/09/2018	09:50:00	31.14801	121.42839
沪RHZY02	08/09/2018	09:50:00	31.14479	121.43154
沪RHZY02	08/09/2018	10:15:00	31.15864	121.41964
沪RHZY02	08/09/2018	10:17:00	31.15864	121.41964
沪RHZY02	08/09/2018	10:45:00	31.13740	121.42606
沪RHZY02	08/09/2018	11:30:00	31.14831	121.40691
沪RHZY02	08/09/2018	11:38:00	31.14615	121.40990
沪RHZY02	08/09/2018	12:21:00	31.16878	121.42737
沪RHZY02	08/09/2018	12:40:00	31.16484	121.40859
沪RHZY02	08/09/2018	12:41:00	31.17990	121.43137
沪RHZY02	08/09/2018	13:26:00	31.16276	121.43171
沪RHZY02	08/09/2018	13:26:00	31.15779	121.42640
沪RHZY02	08/09/2018	13:44:00	31.16101	121.42181
沪RHZY02	08/09/2018	14:13:00	31.17289	121.43579
沪RHZY02	08/09/2018	14:13:00	31.17179	121.43265
沪RHZY02	08/09/2018	15:26:00	31.18259	121.41673
沪RHZY02	08/09/2018	15:26:00	31.17594	121.40773
沪RHZY02	08/09/2018	15:26:00	31.17044	121.42789
沪RHZY02	08/09/2018	15:27:00	31.17996	121.42159
沪RHZY02	08/09/2018	15:51:00	31.17330	121.40770
沪RHZY02	08/09/2018	16:05:00	31.17263	121.39627
沪RHZY02	08/09/2018	16:22:00	31.17633	121.39121
沪RHZY02	08/09/2018	16:36:00	31.17270	121.39165
沪RHZY02	09/09/2018	07:59:00	31.10477	121.44988
沪RHZY02	09/09/2018	08:00:00	31.10477	121.44988
沪RHZY02	09/09/2018	08:00:00	31.10477	121.44988
沪RHZY02	09/09/2018	08:39:00	31.12161	121.45585
沪RHZY02	09/09/2018	08:40:00	31.13550	121.43511
沪RHZY02	09/09/2018	08:49:00	31.13667	121.43000
沪RHZY02	09/09/2018	09:14:00	31.13686	121.41826
沪RHZY02	09/09/2018	10:30:00	31.14901	121.42838
沪RHZY02	09/09/2018	10:35:00	31.14060	121.44703
沪RHZY02	09/09/2018	10:43:00	31.15227	121.43335
沪RHZY02	09/09/2018	10:59:00	31.15838	121.44020
沪RHZY02	09/09/2018	11:36:00	31.14554	121.40920
沪RHZY02	09/09/2018	11:50:00	31.15906	121.40348
沪RHZY02	09/09/2018	12:13:00	31.17484	121.42370
沪RHZY02	09/09/2018	12:54:00	31.17841	121.42605
沪RHZY02	09/09/2018	12:54:00	31.17522	121.43353
沪RHZY02	09/09/2018	12:54:00	31.17229	121.43110
沪RHZY02	09/09/2018	13:23:00	31.17755	121.43299
沪RHZY02	09/09/2018	14:42:00	31.18360	121.40816
沪RHZY02	09/09/2018	14:42:00	31.18360	121.40816
沪RHZY02	09/09/2018	14:42:00	31.18209	121.40658
沪RHZY02	09/09/2018	14:42:00	31.17717	121.42415
沪RHZY02	09/09/2018	14:42:00	31.17589	121.42420
沪RHZY02	09/09/2018	15:01:00	31.17834	121.40915
沪RHZY02	09/09/2018	15:34:00	31.13733	121.42722
沪RHZY02	10/09/2018	08:07:00	31.11657	121.44745
沪RHZY02	10/09/2018	09:23:00	31.13620	121.43660
沪RHZY02	10/09/2018	09:24:00	31.13895	121.43810
沪RHZY02	10/09/2018	09:24:00	31.13593	121.43700
沪RHZY02	10/09/2018	09:24:00	31.12202	121.45710
沪RHZY02	10/09/2018	10:09:00	31.14191	121.41971
沪RHZY02	10/09/2018	10:09:00	31.13293	121.42553
沪RHZY02	10/09/2018	10:09:00	31.13262	121.41925
沪RHZY02	10/09/2018	11:11:00	31.15130	121.43401
沪RHZY02	10/09/2018	11:11:00	31.14741	121.42664
沪RHZY02	10/09/2018	11:12:00	31.15064	121.42890
沪RHZY02	10/09/2018	11:12:00	31.14701	121.42718
沪RHZY02	10/09/2018	11:12:00	31.14442	121.41957
沪RHZY02	10/09/2018	12:26:00	31.16276	121.40116
沪RHZY02	10/09/2018	12:26:00	31.15496	121.40842
沪RHZY02	10/09/2018	12:27:00	31.16170	121.42262
沪RHZY02	10/09/2018	12:27:00	31.15948	121.42073
沪RHZY02	10/09/2018	13:25:00	31.17224	121.42034
沪RHZY02	10/09/2018	13:25:00	31.17193	121.41417
沪RHZY02	10/09/2018	13:25:00	31.16082	121.42026
沪RHZY02	10/09/2018	13:53:00	31.18436	121.41683
沪RHZY02	10/09/2018	14:18:00	31.17687	121.41262
沪RHZY02	10/09/2018	15:54:00	31.17938	121.40363
沪RHZY02	10/09/2018	15:54:00	31.17227	121.40285
沪RHZY02	10/09/2018	16:05:00	31.18019	121.40493
沪RHZY02	10/09/2018	16:23:00	31.16894	121.39128
沪A0544	08/11/2018	09:55:00	31.15641	121.41154
沪A0544	08/11/2018	09:56:00	31.15715	121.41451
沪A0544	08/11/2018	10:40:00	31.16664	121.40059
沪A0544	08/11/2018	12:01:00	31.12214	121.44284
沪A0544	08/11/2018	12:02:00	31.11634	121.44850
沪A0544	08/11/2018	12:02:00	31.11634	121.44850
沪A0544	08/11/2018	12:38:00	31.17285	121.45284
沪A0544	08/11/2018	14:18:00	31.15034	121.42954
沪A0544	08/11/2018	19:08:00	31.14113	121.41132
沪A0544	08/11/2018	19:09:00	31.14369	121.41249
沪A0544	08/11/2018	19:09:00	31.13837	121.41980
沪A0544	08/11/2018	19:11:00	31.13470	121.42336
沪A0544	08/11/2018	19:12:00	31.14707	121.42437
沪A0544	08/11/2018	19:13:00	31.15018	121.42644
沪A0544	08/11/2018	19:13:00	31.13946	121.41449
沪A0544	08/11/2018	19:14:00	31.14593	121.40872
沪A0544	08/11/2018	19:14:00	31.14410	121.43934
沪A0544	08/11/2018	19:14:00	31.14011	121.42310
沪A0544	08/11/2018	19:14:00	31.13740	121.41868
沪A0544	08/11/2018	19:14:00	31.13572	121.41785
沪A0544	08/11/2018	19:14:00	31.13228	121.41597
沪A0544	08/11/2018	19:14:00	31.13229	121.44511
沪A0544	11/11/2018	10:38:00	31.18415	121.44531
沪A0544	11/11/2018	10:39:00	31.18461	121.44726
沪A0544	11/11/2018	11:50:00	31.19400	121.44552
沪A0544	11/11/2018	11:50:00	31.19275	121.44458
沪A0544	11/11/2018	11:51:00	31.19325	121.44677
沪A0544	11/11/2018	11:51:00	31.19298	121.44692
沪A0544	11/11/2018	12:38:00	31.18649	121.43667
沪A0544	11/11/2018	13:07:00	31.19227	121.43826
沪A0544	11/11/2018	13:33:00	31.19082	121.43827
沪A0544	11/11/2018	14:22:00	31.18748	121.44359
沪A0544	11/11/2018	14:58:00	31.19923	121.45940
沪A0544	11/11/2018	15:06:00	31.19980	121.46291
沪A0544	11/11/2018	15:09:00	31.19821	121.45720
沪A0544	11/11/2018	16:34:00	31.19214	121.45166
沪A0544	11/11/2018	16:34:00	31.19081	121.45302
沪A0544	11/11/2018	16:35:00	31.19420	121.44267
沪A0544	11/11/2018	17:10:00	31.19128	121.43609
沪A0544	11/11/2018	17:38:00	31.19775	121.43905
沪A0544	21/11/2018	10:41:00	31.16711	121.42239
沪A0544	21/11/2018	11:25:00	31.16792	121.43364
沪A0544	21/11/2018	11:43:00	31.17512	121.43356
沪A0544	21/11/2018	12:18:00	31.17376	121.43822
沪A0544	21/11/2018	12:38:00	31.17545	121.43827
沪A0544	21/11/2018	12:51:00	31.17964	121.43793
沪A0544	21/11/2018	13:28:00	31.17231	121.44393
沪A0544	21/11/2018	13:53:00	31.15982	121.44443
沪A0544	21/11/2018	14:34:00	31.15262	121.42815
沪A0544	21/11/2018	14:57:00	31.15021	121.43157
沪A0544	21/11/2018	15:05:00	31.15093	121.42945
沪A0544	21/11/2018	15:33:00	31.15820	121.44635
沪A0544	21/11/2018	15:49:00	31.15367	121.44942
沪A0544	21/11/2018	16:00:00	31.16286	121.44649
沪A0544	21/11/2018	16:16:00	31.16734	121.45280
沪A0544	21/11/2018	17:06:00	31.17260	121.44617
沪A0544	24/11/2018	11:33:00	31.14274	121.41589
沪A0544	24/11/2018	11:33:00	31.13911	121.42611
沪A0544	24/11/2018	11:33:00	31.13824	121.41380
沪A0544	24/11/2018	11:33:00	31.13509	121.41927
沪A0544	24/11/2018	11:34:00	31.13432	121.42342
沪A0544	24/11/2018	11:39:00	31.13733	121.42595
沪A0544	24/11/2018	12:17:00	31.14102	121.43868
沪A0544	24/11/2018	12:19:00	31.13365	121.43521
沪A0544	24/11/2018	13:30:00	31.13455	121.43432
沪A0544	24/11/2018	13:39:00	31.13371	121.43574
沪A0544	24/11/2018	13:40:00	31.13837	121.41980
沪A0544	24/11/2018	13:40:00	31.13504	121.43596
沪A0544	24/11/2018	13:41:00	31.13493	121.43340
沪A0544	24/11/2018	13:41:00	31.13347	121.42537
沪A0544	24/11/2018	13:42:00	31.14029	121.44495
沪A0544	24/11/2018	14:13:00	31.12702	121.44644
沪A0544	24/11/2018	14:14:00	31.12837	121.44360
沪A0544	24/11/2018	14:14:00	31.12665	121.44641
沪A0544	24/11/2018	14:29:00	31.12974	121.44146
沪A0544	24/11/2018	15:02:00	31.13468	121.44644
沪A0544	24/11/2018	15:08:00	31.13510	121.44694
沪A0544	24/11/2018	15:50:00	31.12239	121.45833
沪A0544	24/11/2018	16:10:00	31.12145	121.44695
沪A0544	24/11/2018	17:07:00	31.12363	121.43549
沪A0544	24/11/2018	17:08:00	31.22083	121.45337
沪A0544	24/11/2018	17:08:00	31.22083	121.45337
沪A0544	24/11/2018	17:08:00	31.11705	121.43815
沪A0544	24/11/2018	17:50:00	31.13871	121.41733
沪A0544	25/11/2018	10:18:00	31.15018	121.43111
沪A0544	25/11/2018	10:56:00	31.15861	121.42872
沪A0544	25/11/2018	11:19:00	31.16577	121.43044
沪A0544	25/11/2018	11:19:00	31.16577	121.43044
沪A0544	25/11/2018	11:46:00	31.14681	121.40817
沪A0544	25/11/2018	12:17:00	31.15877	121.40330
沪A0544	25/11/2018	12:17:00	31.15877	121.40330
沪A0544	25/11/2018	12:17:00	31.15877	121.40330
沪A0544	25/11/2018	12:18:00	31.15877	121.40330
沪A0544	25/11/2018	13:10:00	31.16221	121.43167
沪A0544	25/11/2018	13:10:00	31.15971	121.41113
沪A0544	25/11/2018	15:10:00	31.17996	121.42159
沪A0544	25/11/2018	15:10:00	31.17864	121.41121
